date,PX_LAST
2024-01-10,52891.1
2024-01-11,52919.6
2024-01-12,49882.6
2024-01-16,49431.6
2024-01-17,48933.0
2024-01-18,46717.5
2024-01-19,47522.1
2024-01-22,45878.9
2024-01-23,44830.7
2024-01-24,45289.6
2024-01-25,45357.6
2024-01-26,48037.7
2024-01-29,49329.6
2024-01-30,49737.6
2024-01-31,48519.4
2024-02-01,49040.6
2024-02-02,48938.7
2024-02-05,48224.7
2024-02-06,49074.6
2024-02-07,50326.9
2024-02-08,51845.4
2024-02-09,54134.5
2024-02-12,57188.6
2024-02-13,56253.7
2024-02-14,58961.5
2024-02-15,58944.7
2024-02-16,59056.8
2024-02-20,59197.0
2024-02-21,57890.7
2024-02-22,59107.3
2024-02-23,58025.3
2024-02-26,61994.5
2024-02-27,64607.1
2024-02-28,68251.2
2024-02-29,70370.3
2024-03-01,71564.5
2024-03-04,76784.0
2024-03-05,69994.7
2024-03-06,75976.7
2024-03-07,76655.0
2024-03-08,78269.6
2024-03-11,81470.8
2024-03-12,80506.5
2024-03-13,82878.0
2024-03-14,78039.8
2024-03-15,77552.0
2024-03-18,75326.3
2024-03-19,72434.9
2024-03-20,74022.1
2024-03-21,73400.6
2024-03-22,71830.0
2024-03-25,79832.7
2024-03-26,77929.1
2024-03-27,76930.2
2024-03-28,79394.3
2024-04-01,78117.8
2024-04-02,73866.7
2024-04-03,73594.8
2024-04-04,76408.5
2024-04-05,75204.2
2024-04-08,80038.0
2024-04-09,76980.1
2024-04-10,78151.1
2024-04-11,78584.0
2024-04-12,74554.9
2024-04-15,70548.0
2024-04-16,69837.7
2024-04-17,67819.9
2024-04-18,70583.3
2024-04-19,71340.0
2024-04-22,73862.2
2024-04-23,73642.9
2024-04-24,70720.4
2024-04-25,71575.8
2024-04-26,70512.1
2024-04-29,69579.9
2024-04-30,65138.7
2024-05-01,62896.1
2024-05-02,65538.9
2024-05-03,68636.9
2024-05-06,69728.0
2024-05-07,69486.7
2024-05-08,68494.3
2024-05-09,68911.0
2024-05-10,66838.4
2024-05-13,69612.8
2024-05-14,67808.9
2024-05-15,72919.1
2024-05-16,71767.7
2024-05-17,73873.2
2024-05-20,77239.8
2024-05-21,76214.4
2024-05-22,76573.4
2024-05-23,73734.2
2024-05-24,76219.9
2024-05-28,75142.9
2024-05-29,73734.2
2024-05-30,75436.6
2024-05-31,74011.6
2024-06-03,75779.3
2024-06-04,77329.5
2024-06-05,78205.2
2024-06-06,77193.5
2024-06-07,75882.7
2024-06-10,76013.2
2024-06-11,73685.2
2024-06-12,73837.5
2024-06-13,72733.3
2024-06-14,71406.2
2024-06-17,72738.8
2024-06-18,70138.8
2024-06-20,70807.3
2024-06-21,69874.7
2024-06-24,64246.8
2024-06-25,67438.1
2024-06-26,66230.5
2024-06-27,66678.0
2024-06-28,65039.2
2024-07-01,68672.5
2024-07-02,67044.5
2024-07-03,64500.1
2024-07-05,61114.7
2024-07-08,61190.2
2024-07-09,62705.0
2024-07-10,62128.2
2024-07-11,62079.7
2024-07-12,62365.4
2024-07-15,68677.9
2024-07-16,70564.7
2024-07-17,69785.7
2024-07-18,68606.6
2024-07-19,72821.5
2024-07-22,73723.2
2024-07-23,70740.8
2024-07-24,70900.8
2024-07-25,69775.1
2024-07-26,73387.1
2024-07-29,72410.7
2024-07-30,70836.8
2024-07-31,70089.9
2024-08-01,68067.8
2024-08-02,67166.1
2024-08-05,57375.8
2024-08-06,60977.2
2024-08-07,58688.3
2024-08-08,63698.2
2024-08-09,65080.0
2024-08-12,63170.0
2024-08-13,65202.7
2024-08-14,63041.9
2024-08-15,61057.2
2024-08-16,64012.9
2024-08-19,63170.0
2024-08-20,63671.5
2024-08-21,65867.4
2024-08-22,64380.5
2024-08-23,68079.2
2024-08-26,67581.8
2024-08-27,66184.9
2024-08-28,62798.4
2024-08-29,63121.2
2024-08-30,62417.4
2024-09-03,61634.3
2024-09-04,61756.0
2024-09-05,59491.3
2024-09-06,56824.4
2024-09-09,60755.9
2024-09-10,61586.7
2024-09-11,61232.1
2024-09-12,61994.1
2024-09-13,63428.1
2024-09-16,61364.4
2024-09-17,63608.0
2024-09-18,63639.5
2024-09-19,67106.2
2024-09-20,66601.9
2024-09-23,67006.4
2024-09-24,68135.7
2024-09-25,66791.0
2024-09-26,68508.6
2024-09-27,69480.3
2024-09-30,66964.3
2024-10-01,65094.5
2024-10-02,63481.9
2024-10-03,64390.6
2024-10-04,65882.3
2024-10-07,66770.0
2024-10-08,65551.4
2024-10-09,64201.5
2024-10-10,62814.9
2024-10-11,66502.1
2024-10-14,69485.6
2024-10-15,70614.8
2024-10-16,71349.2
2024-10-17,70292.0
2024-10-18,72286.6
2024-10-21,71229.4
2024-10-22,70922.1
2024-10-23,69708.7
2024-10-24,71703.3
2024-10-25,70083.6
2024-10-28,73224.0
2024-10-29,76390.5
2024-10-30,75552.0
2024-10-31,73395.9
2024-11-01,72630.3
2024-11-04,70495.1
2024-11-05,72765.7
2024-11-06,80072.5
2024-11-07,80390.2
2024-11-08,80577.7
2024-11-11,91384.2
2024-11-12,93837.2
